time,time,y,yaw_speed
1668702361.0,761940667.0,0.0,-0.00112962
1668702361.0,861917252.0,0.0,0.000581382
1668702361.0,981917626.0,0.0,0.00436131
1668702362.0,81914518.0,0.0,0.00647664
1668702362.0,181928299.0,0.0,-0.0155079
1668702362.0,281929661.0,0.0,-0.0165978
1668702362.0,381933504.0,0.0,-0.00799353
1668702362.0,481935578.0,0.0,-0.00871221
1668702362.0,581943034.0,0.0,-0.00138907
1668702362.0,681954651.0,0.0,-0.0173657
1668702362.0,781923599.0,0.0,-0.00069122
1668702362.0,881930690.0,0.0,0.00419277
1668702362.0,981935535.0,0.0,0.00384527
1668702363.0,81932416.0,0.0,-0.00431397
1668702363.0,181935748.0,0.0,0.0100511
1668702363.0,281944102.0,0.0,-0.0351784
1668702363.0,381946442.0,0.0,-0.0311541
1668702363.0,481948767.0,0.0,-0.0333357
1668702363.0,581932939.0,0.0,-0.029321
1668702363.0,681954187.0,0.0,-0.0586514
1668702363.0,781952988.0,0.0,-0.0171479
1668702363.0,881919276.0,0.0,-0.0690103
1668702363.0,981939391.0,0.0,-0.0379944
1668702364.0,81931453.0,0.0,-0.0471753
1668702364.0,181942382.0,0.0,-0.0500822
1668702364.0,281944806.0,0.0,-0.0224287
1668702364.0,381940150.0,0.0,-0.0317857
1668702364.0,481934722.0,0.0,-0.0109307
1668702364.0,581936330.0,0.0,-0.0219382
1668702364.0,681911142.0,0.0,-0.0129088
1668702364.0,781936323.0,0.0,-0.0350714
1668702364.0,881939018.0,0.0,-0.0279291
1668702364.0,981951898.0,0.0,-0.059639
1668702365.0,81916050.0,0.0,-0.0486515
1668702365.0,181938049.0,0.0,-0.0523888
1668702365.0,281952351.0,0.0,-0.0576752
1668702365.0,381953142.0,0.0,-0.0489327
1668702365.0,481964808.0,0.0,-0.0339683
1668702365.0,581915224.0,0.0,-0.0262493
1668702365.0,681932874.0,0.0,-0.0353535
1668702365.0,781927711.0,0.0,-0.0351822
1668702365.0,881930372.0,0.0,-0.0477955
1668702365.0,981929153.0,0.0,-0.0282037
1668702366.0,81917998.0,0.0,-0.0259795
1668702366.0,201956488.0,0.0,-0.0422345
1668702366.0,281913235.0,0.0,-0.0521871
1668702366.0,381915208.0,0.0,-0.0423794
1668702366.0,481956035.0,0.0,-0.0337599
1668702366.0,581955043.0,0.0,0.0355855
1668702366.0,681940023.0,0.0,-0.00902942
1668702366.0,781914824.0,0.0,0.0313019
1668702366.0,881917265.0,0.0,0.0573968
1668702366.0,981952514.0,0.0,0.0853354
1668702367.0,81955460.0,0.0,0.127521
1668702367.0,181932998.0,0.0,0.122952
1668702367.0,281934611.0,0.0,0.157321
1668702367.0,381953438.0,0.0,0.194052
1668702367.0,481953011.0,0.0,0.190826
1668702367.0,581934794.0,0.0,0.194567
1668702367.0,681957064.0,0.0,0.19706
1668702367.0,781990199.0,0.0,0.199145
1668702367.0,881939797.0,0.0,0.183491
1668702368.0,1937185.0,0.0,0.156607
1668702368.0,101936498.0,0.0,0.135275
1668702368.0,201937445.0,0.0,0.116491
1668702368.0,301932524.0,0.0,0.0720753
1668702368.0,401936818.0,0.0,0.0587518
1668702368.0,501954241.0,0.0,0.0387396
1668702368.0,601959823.0,0.0,0.0236312
1668702368.0,701954961.0,0.0,-0.00248555
1668702368.0,801930214.0,0.0,0.0116172
1668702368.0,901926776.0,0.0,-0.0171782
1668702369.0,1930152.0,0.0,-0.0344332
1668702369.0,101930834.0,0.0,-0.0252229
1668702369.0,201914626.0,0.0,-0.0372179
1668702369.0,301931183.0,0.0,-0.0573627
1668702369.0,401936359.0,0.0,-0.0578674
1668702369.0,501916533.0,0.0,-0.0402479
1668702369.0,601920401.0,0.0,-0.0846783
1668702369.0,702002712.0,0.0,-0.034276
1668702369.0,801940319.0,0.0,-0.0256215
1668702369.0,901939758.0,0.0,-0.0268184
1668702370.0,1940895.0,0.0,0.00325252
1668702370.0,101958580.0,0.0,0.0776969
1668702370.0,201954760.0,0.0,0.0989685
1668702370.0,301955912.0,0.0,0.17859
1668702370.0,401937354.0,0.0,0.171877
1668702370.0,501938044.0,0.0,0.214618
1668702370.0,601959107.0,0.0,0.256854
1668702370.0,701937302.0,0.0,0.280496
1668702370.0,801953077.0,0.0,0.309083
1668702370.0,901940272.0,0.0,0.320287
1668702371.0,1936142.0,0.0,0.35871
1668702371.0,101952754.0,0.0,0.363324
1668702371.0,201954141.0,0.0,0.348072
1668702371.0,301951850.0,0.0,0.364953
1668702371.0,401955789.0,0.0,0.343348
1668702371.0,501955316.0,0.0,0.380033
1668702371.0,601951939.0,0.0,0.367315
1668702371.0,701954398.0,0.0,0.363009
1668702371.0,821950949.0,0.0,0.349145
1668702371.0,901950468.0,0.0,0.333036
1668702372.0,1954251.0,0.0,0.308699
1668702372.0,101938580.0,0.0,0.257937
1668702372.0,201944783.0,0.0,0.252761
1668702372.0,301960713.0,0.0,0.195452
1668702372.0,421938716.0,0.0,0.162594
1668702372.0,501957033.0,0.0,0.158685
1668702372.0,601961693.0,0.0,0.101001
1668702372.0,701927760.0,0.0,0.0718859
1668702372.0,801965746.0,0.0,0.0468979
1668702372.0,921929763.0,0.0,-0.00300539
1668702373.0,1956539.0,0.0,-0.0509988
1668702373.0,101956107.0,0.0,-0.0560598
1668702373.0,201957684.0,0.0,-0.0727751
1668702373.0,301954181.0,0.0,-0.0965246
1668702373.0,401952521.0,0.0,-0.107034
1668702373.0,501953263.0,0.0,-0.1153
1668702373.0,601943670.0,0.0,-0.101205
1668702373.0,701936759.0,0.0,-0.13341
1668702373.0,801940061.0,0.0,-0.100307
1668702373.0,901937854.0,0.0,-0.0750447
1668702374.0,1915388.0,0.0,-0.0635629
1668702374.0,101952597.0,0.0,-0.0386525
1668702374.0,201952656.0,0.0,-0.0298162
1668702374.0,321936101.0,0.0,-0.00534039
1668702374.0,421930634.0,0.0,0.0163156
1668702374.0,521914221.0,0.0,0.0292613
1668702374.0,621957874.0,0.0,0.0355619
1668702374.0,721941225.0,0.0,0.0254663
1668702374.0,821929849.0,0.0,0.0489829
1668702374.0,921931055.0,0.0,0.060299
1668702375.0,21914723.0,0.0,0.0486799
1668702375.0,121954723.0,0.0,0.0361574
1668702375.0,221953399.0,0.0,0.0236767
1668702375.0,321938484.0,0.0,0.015222
1668702375.0,421953868.0,0.0,0.0190322
1668702375.0,521939746.0,0.0,-0.00302622
1668702375.0,621931282.0,0.0,-0.00973011
1668702375.0,721933365.0,0.0,-0.0187889
1668702375.0,821930609.0,0.0,-0.0135811
1668702375.0,921931680.0,0.0,-0.0213047
1668702376.0,21916831.0,0.0,-0.0144124
1668702376.0,121950547.0,0.0,-0.0246273
1668702376.0,221926130.0,0.0,-0.0169122
1668702376.0,321932363.0,0.0,-0.0219145
1668702376.0,421951677.0,0.0,-0.0124183
1668702376.0,521924715.0,0.0,-0.00942048
1668702376.0,621955589.0,0.0,0.00125556
1668702376.0,721956396.0,0.0,-0.00366631
1668702376.0,821952672.0,0.0,0.0299175
1668702376.0,921958078.0,0.0,0.0088533
1668702377.0,21959555.0,0.0,0.0298276
1668702377.0,121953496.0,0.0,0.0324391
1668702377.0,221926889.0,0.0,0.013565
1668702377.0,321911143.0,0.0,-0.001212
1668702377.0,421910972.0,0.0,0.0248953
1668702377.0,521960469.0,0.0,0.0137827
1668702377.0,621957727.0,0.0,0.0391553
1668702377.0,721956694.0,0.0,0.0213265
1668702377.0,821957109.0,0.0,0.0606503
1668702377.0,921953029.0,0.0,0.08479
1668702378.0,21951625.0,0.0,0.0771771
1668702378.0,121921612.0,0.0,0.0864887
1668702378.0,221951568.0,0.0,0.0851773
1668702378.0,321951653.0,0.0,0.0856791
1668702378.0,421989127.0,0.0,0.114406
1668702378.0,521989573.0,0.0,0.148082
1668702378.0,621934717.0,0.0,0.162255
1668702378.0,721918334.0,0.0,0.161015
1668702378.0,821953163.0,0.0,0.179608
1668702378.0,921957056.0,0.0,0.182831
1668702379.0,21953397.0,0.0,0.173128
1668702379.0,121956007.0,0.0,0.141416
1668702379.0,221958613.0,0.0,0.109707
1668702379.0,321933264.0,0.0,0.105409
1668702379.0,421954156.0,0.0,0.105372
1668702379.0,521922483.0,0.0,0.117279
1668702379.0,621931518.0,0.0,0.0716284
1668702379.0,721932480.0,0.0,0.0905195
1668702379.0,821954228.0,0.0,0.0827248
1668702379.0,921990540.0,0.0,0.0679053
1668702380.0,21957229.0,0.0,0.0944093
1668702380.0,121955088.0,0.0,0.116864
1668702380.0,221954250.0,0.0,0.161956
1668702380.0,341951442.0,0.0,0.173232
1668702380.0,441953391.0,0.0,0.229006
1668702380.0,541952518.0,0.0,0.243667
1668702380.0,641957157.0,0.0,0.322989
1668702380.0,741954672.0,0.0,0.326089
1668702380.0,841954616.0,0.0,0.357103
1668702380.0,941943439.0,0.0,0.391194
1668702381.0,41943639.0,0.0,0.405731
1668702381.0,141928624.0,0.0,0.4155
1668702381.0,241914947.0,0.0,0.453831
1668702381.0,341934591.0,0.0,0.416615
1668702381.0,441932566.0,0.0,0.416475
1668702381.0,541941116.0,0.0,0.408266
1668702381.0,641933396.0,0.0,0.428221
1668702381.0,741935315.0,0.0,0.429144
1668702381.0,841939153.0,0.0,0.379233
1668702381.0,941937138.0,0.0,0.400297
1668702382.0,41937688.0,0.0,0.422206
1668702382.0,141915492.0,0.0,0.40545
1668702382.0,241937632.0,0.0,0.395553
1668702382.0,341953317.0,0.0,0.429959
1668702382.0,441952835.0,0.0,0.387902
1668702382.0,541928389.0,0.0,0.423594
1668702382.0,641956927.0,0.0,0.397442
1668702382.0,741956521.0,0.0,0.39518
1668702382.0,841958174.0,0.0,0.40294
1668702382.0,941952265.0,0.0,0.385952
1668702383.0,41994831.0,0.0,0.369992
1668702383.0,141989945.0,0.0,0.393264
1668702383.0,241918381.0,0.0,0.385974
1668702383.0,341952512.0,0.0,0.389385
1668702383.0,441918264.0,0.0,0.389219
1668702383.0,541920393.0,0.0,0.428365
1668702383.0,641917621.0,0.0,0.394842
1668702383.0,741951923.0,0.0,0.407497
1668702383.0,841953426.0,0.0,0.391914
1668702383.0,941958296.0,0.0,0.399533
1668702384.0,41954073.0,0.0,0.397972
1668702384.0,141927810.0,0.0,0.391722
1668702384.0,241911353.0,0.0,0.408379
1668702384.0,341919716.0,0.0,0.388386
1668702384.0,441956173.0,0.0,0.393224
1668702384.0,541939309.0,0.0,0.415779
1668702384.0,641982913.0,0.0,0.416349
1668702384.0,741954981.0,0.0,0.407597
1668702384.0,841952822.0,0.0,0.403609
1668702384.0,941934350.0,0.0,0.413549
1668702385.0,41929452.0,0.0,0.403026
1668702385.0,141935536.0,0.0,0.383043
1668702385.0,241954097.0,0.0,0.380402
1668702385.0,341957534.0,0.0,0.302539
1668702385.0,441957303.0,0.0,0.245448
1668702385.0,541913273.0,0.0,0.175559
1668702385.0,641927991.0,0.0,0.127193
1668702385.0,741951071.0,0.0,0.0689573
1668702385.0,841956073.0,0.0,0.056556
1668702385.0,941953060.0,0.0,0.00998103
1668702386.0,41953084.0,0.0,-0.00237098
1668702386.0,161953869.0,0.0,0.00935893
1668702386.0,241934099.0,0.0,-0.00393901
1668702386.0,341931944.0,0.0,-0.0189574
1668702386.0,441929548.0,0.0,-0.0369045
1668702386.0,541919469.0,0.0,-0.0794562
1668702386.0,641933115.0,0.0,-0.0533887
1668702386.0,741961253.0,0.0,-0.0567104
1668702386.0,841952748.0,0.0,-0.0166404
1668702386.0,941925846.0,0.0,-0.0414685
1668702387.0,41932926.0,0.0,-0.0139323
1668702387.0,141914248.0,0.0,-0.024936
1668702387.0,241954159.0,0.0,-0.0480313
1668702387.0,361961989.0,0.0,-0.0154587
1668702387.0,461943065.0,0.0,-0.0315196
1668702387.0,561978214.0,0.0,-0.0131095
1668702387.0,661963881.0,0.0,-0.0160287
1668702387.0,761952720.0,0.0,0.00731178
1668702387.0,861957114.0,0.0,-0.00614144
1668702387.0,961956763.0,0.0,-0.00674934
1668702388.0,61958872.0,0.0,-0.00360003
1668702388.0,161951198.0,0.0,0.00752957
1668702388.0,261962168.0,0.0,-0.00126313
1668702388.0,361947273.0,0.0,0.00152352
1668702388.0,461944436.0,0.0,0.000655239
1668702388.0,561953752.0,0.0,0.00218444
1668702388.0,661952403.0,0.0,-0.00520025
1668702388.0,761938075.0,0.0,-0.0113095
1668702388.0,861955609.0,0.0,-0.00740363
1668702388.0,961951248.0,0.0,-0.00881164
1668702389.0,61953993.0,0.0,-0.0201827
1668702389.0,161960393.0,0.0,-0.0447021
1668702389.0,261950264.0,0.0,-0.0650362
1668702389.0,361928173.0,0.0,-0.0863798
1668702389.0,461956782.0,0.0,-0.069461
1668702389.0,561940513.0,0.0,-0.0698899
1668702389.0,661950722.0,0.0,-0.0673665
1668702389.0,761925579.0,0.0,-0.0633167
1668702389.0,861939625.0,0.0,-0.0708747
1668702389.0,961975431.0,0.0,-0.0473524
1668702390.0,61957715.0,0.0,-0.0864167
1668702390.0,161953645.0,0.0,-0.0637674
1668702390.0,261953127.0,0.0,-0.0594449
1668702390.0,361952651.0,0.0,-0.0639057
1668702390.0,461953883.0,0.0,-0.0540364
1668702390.0,561952890.0,0.0,-0.0660267
1668702390.0,661927111.0,0.0,-0.0211883
1668702390.0,761937232.0,0.0,-0.0370636
1668702390.0,861953419.0,0.0,-0.0102537
1668702390.0,961954070.0,0.0,-0.024347
1668702391.0,61941616.0,0.0,-0.0116608
1668702391.0,161939660.0,0.0,0.00325347
1668702391.0,261962286.0,0.0,-0.0177454
1668702391.0,361953335.0,0.0,-0.0153678
1668702391.0,461957539.0,0.0,0.0286809
1668702391.0,561955413.0,0.0,-0.00414827
1668702391.0,661975563.0,0.0,0.0316011
1668702391.0,761941000.0,0.0,0.0291449
1668702391.0,861932519.0,0.0,0.00943942
1668702391.0,961952624.0,0.0,0.0065183
1668702392.0,61935761.0,0.0,-0.00446263
1668702392.0,161938625.0,0.0,0.00322412
1668702392.0,261951896.0,0.0,0.0174169
1668702392.0,361925866.0,0.0,0.0117043
1668702392.0,461950792.0,0.0,0.00669726
1668702392.0,561955161.0,0.0,-9.56346e-05
1668702392.0,661931260.0,0.0,-0.00743677
1668702392.0,781960560.0,0.0,0.000134457
1668702392.0,861933324.0,0.0,0.0012887
1668702392.0,961916159.0,0.0,0.00639142
1668702393.0,61920413.0,0.0,0.00678721
1668702393.0,161936960.0,0.0,-0.00761762
1668702393.0,261927062.0,0.0,0.00467473
1668702393.0,381958151.0,0.0,0.000651451
1668702393.0,481916671.0,0.0,0.000230091
1668702393.0,581958041.0,0.0,-0.0061992
1668702393.0,681957251.0,0.0,0.00453554
1668702393.0,781989855.0,0.0,0.00623992
1668702393.0,881953817.0,0.0,0.00979923
1668702393.0,981925838.0,0.0,0.0171574
1668702394.0,81916331.0,0.0,0.0166111
1668702394.0,181934231.0,0.0,0.0213303
1668702394.0,281942975.0,0.0,0.0255638
1668702394.0,381937121.0,0.0,0.0458033
1668702394.0,481931522.0,0.0,0.0501475
1668702394.0,581932624.0,0.0,0.0487073
1668702394.0,681932408.0,0.0,0.0586439
1668702394.0,781895192.0,0.0,0.0628224
1668702394.0,881931359.0,0.0,0.062938
1668702394.0,981929755.0,0.0,0.0485795
1668702395.0,81912308.0,0.0,0.0505812
1668702395.0,181935421.0,0.0,0.0564926
1668702395.0,281916843.0,0.0,0.0453582
1668702395.0,381884483.0,0.0,0.0335015
1668702395.0,481930146.0,0.0,0.0204866
1668702395.0,581902582.0,0.0,0.0281043
1668702395.0,681933483.0,0.0,0.00947634
1668702395.0,781924226.0,0.0,0.0189233
1668702395.0,881991298.0,0.0,0.00435374
1668702395.0,981990997.0,0.0,0.0132004
1668702396.0,81989367.0,0.0,0.00099138
1668702396.0,181934080.0,0.0,0.0108664
1668702396.0,281953279.0,0.0,0.00198181
1668702396.0,401914769.0,0.0,0.00701541
1668702396.0,481928852.0,0.0,0.000100369
1668702396.0,581949903.0,0.0,0.009625
1668702396.0,681962150.0,0.0,-0.00235488
1668702396.0,781951366.0,0.0,-0.00421928
1668702396.0,881950407.0,0.0,0.0015311
1668702396.0,981947309.0,0.0,0.00151311
1668702397.0,81961296.0,0.0,0.00657417
1668702397.0,181953518.0,0.0,0.00658932
1668702397.0,281935125.0,0.0,0.00695481
1668702397.0,381929693.0,0.0,0.0160931
1668702397.0,481933139.0,0.0,0.00369661
1668702397.0,581935549.0,0.0,0.00774545
1668702397.0,681937648.0,0.0,0.00587442
1668702397.0,781930406.0,0.0,-0.000484801
1668702397.0,881956774.0,0.0,-0.00796986
1668702397.0,981930805.0,0.0,-0.0130158
1668702398.0,81932183.0,0.0,-0.00890727
1668702398.0,181952538.0,0.0,0.00189944
1668702398.0,281951905.0,0.0,-0.0392433
1668702398.0,381958002.0,0.0,-0.0407564
1668702398.0,481936114.0,0.0,-0.04572
1668702398.0,581950456.0,0.0,-0.021923
1668702398.0,681916592.0,0.0,-0.0208995
1668702398.0,781915936.0,0.0,0.0177956
1668702398.0,881922425.0,0.0,0.0449284
1668702398.0,981916070.0,0.0,0.0911928
1668702399.0,81932311.0,0.0,0.102027
1668702399.0,181953278.0,0.0,0.217507
1668702399.0,281952430.0,0.0,0.188504
1668702399.0,381955832.0,0.0,0.223153
1668702399.0,501955028.0,0.0,0.267389
1668702399.0,601957633.0,0.0,0.355763
1668702399.0,701950967.0,0.0,0.358001
1668702399.0,801933302.0,0.0,0.330125
1668702399.0,901952364.0,0.0,0.383393
1668702400.0,1954242.0,0.0,0.393498
1668702400.0,101950354.0,0.0,0.368685
1668702400.0,201959123.0,0.0,0.348459
1668702400.0,301930882.0,0.0,0.345495
1668702400.0,401920643.0,0.0,0.328062
1668702400.0,501932464.0,0.0,0.297336
1668702400.0,601945729.0,0.0,0.296873
1668702400.0,701951632.0,0.0,0.329681
1668702400.0,801951285.0,0.0,0.332219
1668702400.0,901951705.0,0.0,0.338808
1668702401.0,1953860.0,0.0,0.298184
1668702401.0,101955182.0,0.0,0.305854
1668702401.0,201928766.0,0.0,0.343168
1668702401.0,301954464.0,0.0,0.368461
1668702401.0,401986982.0,0.0,0.378196
1668702401.0,501929902.0,0.0,0.416139
1668702401.0,601929970.0,0.0,0.386154
1668702401.0,701911498.0,0.0,0.392409
1668702401.0,801951509.0,0.0,0.423201
1668702401.0,901914143.0,0.0,0.441709
1668702402.0,1967077.0,0.0,0.398652
1668702402.0,101930889.0,0.0,0.411838
1668702402.0,201929626.0,0.0,0.396012
1668702402.0,301927320.0,0.0,0.454923
1668702402.0,401953098.0,0.0,0.415942
1668702402.0,501951017.0,0.0,0.412065
1668702402.0,601955717.0,0.0,0.388843
1668702402.0,701933275.0,0.0,0.410126
1668702402.0,801920004.0,0.0,0.396498
1668702402.0,901951886.0,0.0,0.393008
1668702403.0,1932346.0,0.0,0.372115
1668702403.0,101932135.0,0.0,0.400904
1668702403.0,201930801.0,0.0,0.397348
1668702403.0,301930996.0,0.0,0.436258
1668702403.0,401954353.0,0.0,0.412541
1668702403.0,501926655.0,0.0,0.410146
1668702403.0,601951014.0,0.0,0.39719
1668702403.0,721952822.0,0.0,0.403769
1668702403.0,801931729.0,0.0,0.385679
1668702403.0,901930415.0,0.0,0.398342
1668702404.0,1936834.0,0.0,0.417177
1668702404.0,101952995.0,0.0,0.423267
1668702404.0,221934306.0,0.0,0.397207
1668702404.0,301928438.0,0.0,0.421098
1668702404.0,401933544.0,0.0,0.3912
1668702404.0,521911757.0,0.0,0.424164
1668702404.0,601926265.0,0.0,0.407561
1668702404.0,701914368.0,0.0,0.415775
1668702404.0,801908990.0,0.0,0.40859
1668702404.0,901951085.0,0.0,0.409519
1668702405.0,1992178.0,0.0,0.369206
1668702405.0,101932641.0,0.0,0.359588
1668702405.0,201955237.0,0.0,0.327436
1668702405.0,301953638.0,0.0,0.328136
1668702405.0,401954179.0,0.0,0.296675
1668702405.0,501953381.0,0.0,0.227792
1668702405.0,601934597.0,0.0,0.235787
1668702405.0,701955254.0,0.0,0.124431
1668702405.0,801956802.0,0.0,0.115066
1668702405.0,921951142.0,0.0,0.0177729
1668702406.0,21950219.0,0.0,-0.00606948
1668702406.0,121988566.0,0.0,-0.0409306
1668702406.0,221935419.0,0.0,-0.0562862
1668702406.0,321990784.0,0.0,-0.0886031
1668702406.0,421952611.0,0.0,-0.0916993
1668702406.0,521990958.0,0.0,-0.13247
1668702406.0,621936894.0,0.0,-0.119934
1668702406.0,721949307.0,0.0,-0.136707
1668702406.0,821932974.0,0.0,-0.11521
1668702406.0,921929265.0,0.0,-0.121307
1668702407.0,21933188.0,0.0,-0.107278
1668702407.0,121928141.0,0.0,-0.0783474
1668702407.0,221937722.0,0.0,-0.0514968
1668702407.0,321926526.0,0.0,-0.0240677
1668702407.0,421933195.0,0.0,-0.0201704
1668702407.0,521914051.0,0.0,0.0147675
1668702407.0,621958386.0,0.0,0.0119714
1668702407.0,721950678.0,0.0,0.0456859
1668702407.0,821953303.0,0.0,0.0373335
1668702407.0,921937747.0,0.0,0.0386373
1668702408.0,21931357.0,0.0,0.0268137
1668702408.0,121951151.0,0.0,0.0993851
1668702408.0,221954468.0,0.0,0.0470626
1668702408.0,321951465.0,0.0,0.0557
1668702408.0,421951605.0,0.0,0.0288059
1668702408.0,521929574.0,0.0,0.0240052
1668702408.0,621955106.0,0.0,0.0122677
1668702408.0,721993353.0,0.0,0.00955872
1668702408.0,821913756.0,0.0,0.00232458
1668702408.0,921914201.0,0.0,-0.033188
1668702409.0,21913208.0,0.0,0.00149796
1668702409.0,121934305.0,0.0,-0.014526
1668702409.0,221916409.0,0.0,-0.0276753
1668702409.0,321931758.0,0.0,-0.0335175
1668702409.0,421929683.0,0.0,-0.0285749
1668702409.0,521926304.0,0.0,-0.0341273
1668702409.0,621932542.0,0.0,-0.013208
1668702409.0,721909474.0,0.0,-0.0255306
1668702409.0,821957759.0,0.0,-0.0309723
1668702409.0,921915817.0,0.0,-0.0490615
1668702410.0,21914454.0,0.0,0.0152144
1668702410.0,121951622.0,0.0,-0.0100104
1668702410.0,221955761.0,0.0,-0.00472113
1668702410.0,321914351.0,0.0,-0.00705518
1668702410.0,421955499.0,0.0,-0.00496732
1668702410.0,521925405.0,0.0,-0.0227866
1668702410.0,621950055.0,0.0,-0.00538394
1668702410.0,721929087.0,0.0,0.0119988
1668702410.0,821930600.0,0.0,-0.00405547
1668702410.0,921929712.0,0.0,-0.00171101
1668702411.0,21930377.0,0.0,-0.0032904
1668702411.0,121927771.0,0.0,-0.0178108
1668702411.0,221924899.0,0.0,0.00208692
1668702411.0,321926256.0,0.0,0.00153394
1668702411.0,421910996.0,0.0,-0.00684497
1668702411.0,521910679.0,0.0,0.00156803
1668702411.0,621880668.0,0.0,0.00672472
1668702411.0,721909059.0,0.0,-0.00818007
1668702411.0,821917678.0,0.0,0.00940343
1668702411.0,921928537.0,0.0,-0.005062
1668702412.0,21923745.0,0.0,-0.00589147
1668702412.0,121957130.0,0.0,0.00333679
1668702412.0,221931271.0,0.0,0.00146103
1668702412.0,321932233.0,0.0,0.0018038
1668702412.0,441928652.0,0.0,0.00145535
1668702412.0,541931558.0,0.0,0.00348545
1668702412.0,641953482.0,0.0,-0.00426379
1668702412.0,741951477.0,0.0,-0.000108891
1668702412.0,841921924.0,0.0,-0.00414069
1668702412.0,941939448.0,0.0,-0.00116466
1668702413.0,41921862.0,0.0,-0.00394185
1668702413.0,141928362.0,0.0,0.00010321
1668702413.0,241929975.0,0.0,-0.00549189
1668702413.0,341930736.0,0.0,-7.19626e-05
1668702413.0,441930078.0,0.0,-0.00126029
1668702413.0,541914758.0,0.0,-0.00436605
1668702413.0,641917418.0,0.0,-0.00131616
1668702413.0,741917633.0,0.0,0.00168639
1668702413.0,841960415.0,0.0,-0.00642456
1668702413.0,941950776.0,0.0,-0.0136417
1668702414.0,41954625.0,0.0,-0.0426843
1668702414.0,141931126.0,0.0,-0.0381828
1668702414.0,241930028.0,0.0,-0.0526151
1668702414.0,341913459.0,0.0,-0.0353819
1668702414.0,441930206.0,0.0,-0.0531813
1668702414.0,541927715.0,0.0,-0.0514495
1668702414.0,641950130.0,0.0,-0.0238812
1668702414.0,741961430.0,0.0,-0.0515196
1668702414.0,841929126.0,0.0,-0.0447503
1668702414.0,941952544.0,0.0,-0.0438461
1668702415.0,41950879.0,0.0,-0.0427619
1668702415.0,141952658.0,0.0,-0.0436075
1668702415.0,241951168.0,0.0,-0.0385426
1668702415.0,341953744.0,0.0,-0.0236198
1668702415.0,441949453.0,0.0,-0.0231956
1668702415.0,541930334.0,0.0,-0.0234115
1668702415.0,641935239.0,0.0,-0.0404089
1668702415.0,741930317.0,0.0,-0.025649
1668702415.0,841927605.0,0.0,-0.0419893
1668702415.0,941953584.0,0.0,-0.0362966
1668702416.0,41935462.0,0.0,0.0038358
1668702416.0,141933902.0,0.0,-0.00816113
1668702416.0,241997471.0,0.0,-0.0154634
1668702416.0,341950839.0,0.0,-0.0145724
1668702416.0,441930097.0,0.0,0.00617837
1668702416.0,541955384.0,0.0,-0.00890822
1668702416.0,641924157.0,0.0,-0.000723414
1668702416.0,741929478.0,0.0,-0.00810716
1668702416.0,841956764.0,0.0,0.00757217
1668702416.0,941953557.0,0.0,-0.00304516
1668702417.0,41939920.0,0.0,-0.000904267
1668702417.0,141976593.0,0.0,0.00458572
1668702417.0,241930888.0,0.0,-0.00946593
1668702417.0,341954160.0,0.0,-0.007005
1668702417.0,441954846.0,0.0,0.00078212
1668702417.0,541936227.0,0.0,0.00209639
1668702417.0,641930263.0,0.0,0.00335289
1668702417.0,741922831.0,0.0,0.00894799
1668702417.0,841938578.0,0.0,0.00709116
1668702417.0,941918269.0,0.0,0.0191705
1668702418.0,41955448.0,0.0,0.0132364
1668702418.0,141960539.0,0.0,0.026559
1668702418.0,241957876.0,0.0,0.0411541
1668702418.0,341929632.0,0.0,0.0150364
1668702418.0,441933801.0,0.0,0.0297698
1668702418.0,561935002.0,0.0,0.0308322
1668702418.0,661989625.0,0.0,0.0212006
1668702418.0,761932144.0,0.0,0.0317715
1668702418.0,861936834.0,0.0,0.0213341
1668702418.0,961955967.0,0.0,0.0208057
1668702419.0,61957484.0,0.0,0.0163421
1668702419.0,161953895.0,0.0,0.0194091
1668702419.0,261930101.0,0.0,0.0217072
1668702419.0,361931438.0,0.0,0.018733
1668702419.0,461951703.0,0.0,0.0214752
1668702419.0,561917760.0,0.0,0.0287907
1668702419.0,661934382.0,0.0,0.0530516
1668702419.0,761917152.0,0.0,0.053865
1668702419.0,861931765.0,0.0,0.04939
1668702419.0,961930726.0,0.0,0.0742351
1668702420.0,61933212.0,0.0,0.0917713
1668702420.0,161939415.0,0.0,0.114439
1668702420.0,261951095.0,0.0,0.139248
1668702420.0,361917960.0,0.0,0.172857
1668702420.0,461954382.0,0.0,0.170356
1668702420.0,561933568.0,0.0,0.18224
1668702420.0,661929960.0,0.0,0.198012
1668702420.0,761928892.0,0.0,0.223683
1668702420.0,861926104.0,0.0,0.236411
1668702420.0,961989042.0,0.0,0.23145
1668702421.0,61936602.0,0.0,0.274942
1668702421.0,161955634.0,0.0,0.279195
1668702421.0,261951469.0,0.0,0.322567
1668702421.0,361927619.0,0.0,0.315308
1668702421.0,461955763.0,0.0,0.336456
1668702421.0,561943735.0,0.0,0.379035
1668702421.0,661931897.0,0.0,0.383423
1668702421.0,761932613.0,0.0,0.412087
1668702421.0,861956402.0,0.0,0.37784
1668702421.0,961929966.0,0.0,0.418421
1668702422.0,61951418.0,0.0,0.394988
1668702422.0,161948706.0,0.0,0.405721
1668702422.0,261945429.0,0.0,0.404711
1668702422.0,361940526.0,0.0,0.379206
1668702422.0,461955349.0,0.0,0.377646
1668702422.0,561950583.0,0.0,0.360978
1668702422.0,661950232.0,0.0,0.348168
